name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
38501,2024-08-14,84.1,61.1,72.7,84.2,61.1,72.8,61.4,70.8,0.002,100,4.17,rain,0,0,12.5,4.8,18.4,1019.4,10.6,9.1,199.5,17.1,8,10,2024-08-14T05:59:55,2024-08-14T19:32:54,0.33,Rain,Clear conditions throughout the day with afternoon rain.,rain,"99999963855,72325003847,LFFT1,K8A3,KRNC"
38501,2024-08-15,86.2,64.3,75.8,87.9,64.3,76.6,64.4,69.3,0,0,0,,0,0,14.1,6.2,237.5,1018,14.8,9.5,192.5,16.7,8,10,2024-08-15T06:00:43,2024-08-15T19:31:42,0.37,Clear,Clear conditions throughout the day.,clear-day,"99999963855,72325003847,LFFT1,K8A3,KRNC"
38501,2024-08-16,87.3,73.3,78.9,94.3,73.3,81,69.4,73.3,0.07,100,16.67,rain,0,0,26.4,9.6,241.6,1015.9,22.3,9.7,188.6,16.5,7,30,2024-08-16T06:01:31,2024-08-16T19:30:28,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"99999963855,72325003847,LFFT1,K8A3,KRNC"
38501,2024-08-17,88.3,70.9,77.5,92.2,70.9,78.8,69.5,78.2,0.007,100,12.5,rain,0,0,21.5,6.9,241.4,1013.8,23.2,9.7,205.5,17.9,8,60,2024-08-17T06:02:18,2024-08-17T19:29:14,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999963855,72325003847,LFFT1,KCSV,K8A3,KRNC"
38501,2024-08-18,82.3,65.3,71.8,83.3,65.3,71.9,65.3,81.9,0.035,100,16.67,rain,0,0,23,10.4,303.2,1013.2,42.3,9.7,195.6,16.9,8,30,2024-08-18T06:03:06,2024-08-18T19:27:59,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999963855,72325003847,LFFT1,KCSV,K8A3,KRNC"
38501,2024-08-19,78.7,64.9,70,78.7,64.9,70,63.9,82.5,0,0,0,,0,0,20.8,9.3,345.8,1014.9,63.1,8.7,137.2,11.9,7,10,2024-08-19T06:03:54,2024-08-19T19:26:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999963855,72325003847,LFFT1,KCSV,K8A3,KRNC"
38501,2024-08-20,73.9,57.9,65.9,73.9,57.9,65.9,55.5,71.2,0,0,0,,0,0,21.7,10.7,31.5,1018.6,22.3,9.6,189.5,16.2,7,10,2024-08-20T06:04:41,2024-08-20T19:25:27,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999963855,72325003847,LFFT1,KCSV,K8A3,KRNC"
38501,2024-08-21,75,51.9,63.4,75,51.9,63.4,52.3,69.5,0,0,0,,0,0,17.7,8.5,32.2,1021,14.7,9.9,222.8,19.3,9,10,2024-08-21T06:05:29,2024-08-21T19:24:09,0.57,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-08-22,83.7,55.4,70.1,84.8,55.4,70.3,60.1,73.3,0,0,0,,0,0,14.8,11.7,68.3,1021.9,23.7,9.8,225,19.7,8,10,2024-08-22T06:06:16,2024-08-22T19:22:51,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-08-23,83.3,57.7,71.2,83,57.7,71.3,60.9,74,0,0,0,,0,0,13.9,6.6,131.1,1024.2,28.4,9.2,220.3,19,9,10,2024-08-23T06:07:04,2024-08-23T19:21:31,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-08-24,87.4,56.4,72,87.2,56.4,71.9,60.2,71.5,0,0,0,,0,0,12.5,6.7,30.9,1024.1,5.1,8.3,217.4,18.8,8,10,2024-08-24T06:07:51,2024-08-24T19:20:11,0.67,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-08-25,89.1,56.1,72.6,88.4,56.1,72.5,60.2,71,0,0,0,,0,0,10.1,7.9,18.5,1024.1,8.4,8.5,207.5,17.9,8,10,2024-08-25T06:08:38,2024-08-25T19:18:51,0.71,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-08-26,91.1,59.8,75.1,90.1,59.8,75,61.2,68.5,0,0,0,,0,0,11.9,6.5,207,1023.2,2.5,8.9,216.4,18.6,8,10,2024-08-26T06:09:26,2024-08-26T19:17:29,0.75,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-08-27,94.6,60.4,76.8,94,60.4,76.9,61.8,66.6,0,0,0,,0,0,15,6.6,249.5,1021,0.7,9.6,211.9,18.1,8,10,2024-08-27T06:10:13,2024-08-27T19:16:07,0.78,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-08-28,96.1,62.2,78.4,95.6,62.2,78.6,62.7,65.5,0,0,0,,0,0,13.4,6.5,224.1,1020.1,7.1,9.8,204.1,17.6,8,10,2024-08-28T06:11:00,2024-08-28T19:14:45,0.81,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-08-29,96.3,63.4,80,97.6,63.4,80.9,65.3,66.8,0.005,100,4.17,rain,0,0,17.2,9.8,178.8,1020.3,14.6,9.7,197.5,17,8,30,2024-08-29T06:11:47,2024-08-29T19:13:21,0.85,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-08-30,94.7,66.9,79.3,98,66.9,80.9,68.3,72.7,0.03,100,8.33,rain,0,0,21.9,9.4,216.2,1020.2,1.2,9.9,186.3,16.1,8,30,2024-08-30T06:12:33,2024-08-30T19:11:58,0.88,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-08-31,90.8,66.6,77,95.3,66.6,78.3,69.6,80.9,0.068,100,41.67,rain,0,0,17.2,9.4,341.3,1018.6,26,9.5,162.3,14,8,30,2024-08-31T06:13:20,2024-08-31T19:10:33,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-09-01,83.5,68,72.8,88.6,68,73.4,71,95,0.049,100,16.67,rain,0,0,17.2,6.3,280.4,1017.3,63,6.7,69.3,6.1,4,30,2024-09-01T06:14:07,2024-09-01T19:09:08,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-09-02,79.3,64.4,71.4,79.3,64.4,71.4,65.6,83,0.008,100,4.17,rain,0,0,18.7,12.3,32.4,1019.3,51.3,6.9,166.5,14.3,6,10,2024-09-02T06:14:54,2024-09-02T19:07:43,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-09-03,82.8,56,70.4,84.7,56,70.8,61.4,74.8,0,0,0,,0,0,16.3,7.7,36.2,1021.4,32.2,9.8,132.1,11.5,5,10,2024-09-03T06:15:40,2024-09-03T19:06:17,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-09-04,83.6,64.5,73.5,84.5,64.5,73.9,64.9,76.3,0,0,0,,0,0,12.8,6.7,78.2,1024.2,4.9,9.6,113,10,5,10,2024-09-04T06:16:27,2024-09-04T19:04:51,0.05,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,TR889,KRNC"
38501,2024-09-05,87.2,59.5,72.5,86.5,59.5,72.5,61.9,74.1,0,0,0,,0,0,11.4,7.3,45.2,1022.9,3.7,9.1,190.6,16.4,8,10,2024-09-05T06:17:13,2024-09-05T19:03:24,0.09,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-09-06,87,56.4,71.7,86.8,56.4,72,61.8,74.5,0,0,0,,0,0,11.9,6.8,192.9,1018.1,21.7,8.9,165.2,14.3,8,10,2024-09-06T06:18:00,2024-09-06T19:01:57,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-09-07,72.9,49.3,65.7,72.9,49.3,65.7,53.9,70.2,0.018,100,12.5,rain,0,0,25.5,12.9,13.7,1017.5,41,9.8,209.2,18.2,8,10,2024-09-07T06:18:46,2024-09-07T19:00:29,0.15,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-09-08,76.4,43.6,60,76.4,42.1,59.9,44.7,64.3,0,0,0,,0,0,19.9,9.7,35,1020.2,0,9.9,202.3,17.5,8,10,2024-09-08T06:19:33,2024-09-08T18:59:01,0.19,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-09-09,80.2,43.8,60.1,79.4,43.8,60.1,47.4,70,0,0,0,,0,0,11.4,5.3,29.3,1021.7,31.4,9.3,200,17.4,8,10,2024-09-09T06:20:19,2024-09-09T18:57:33,0.22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-09-10,87,45.7,64.9,84.2,45.7,64.3,49.6,65.8,0,0,0,,0,0,11.9,6.6,26.5,1020.1,30.4,9.7,198.8,17.1,8,10,2024-09-10T06:21:06,2024-09-10T18:56:05,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-09-11,87.4,53.3,70.2,85.7,53.3,69.8,55.5,65.3,0,0,0,,0,0,14.1,9.9,114.1,1018.3,26.4,9.9,184.9,16,8,10,2024-09-11T06:21:52,2024-09-11T18:54:36,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-09-12,75.1,66.4,70.7,75.1,66.4,70.7,56.1,60,0.01,100,4.17,rain,0,0,27.5,14.8,118.3,1016,58.7,9.6,91.1,7.9,4,10,2024-09-12T06:22:38,2024-09-12T18:53:07,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-09-13,84,67.5,74.5,86.1,67.5,75.1,64.7,72.9,0,0,0,,0,0,22.4,12.1,126.1,1015.4,53.2,9.9,114.7,9.8,5,10,2024-09-13T06:23:25,2024-09-13T18:51:38,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-09-14,85.6,64.8,73.2,87,64.8,73.6,65.2,78.6,0.043,100,20.83,rain,0,0,24.4,12,95.2,1016.7,36,9.3,133.3,11.5,6,10,2024-09-14T06:24:12,2024-09-14T18:50:09,0.39,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-09-15,83.6,61.2,72.1,84.4,61.2,72.5,62.2,74,0,0,0,,0,0,18.3,9.1,98.6,1018.6,35.3,8,130.1,11.4,7,10,2024-09-15T06:24:58,2024-09-15T18:48:40,0.42,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-09-16,85.5,57.7,71.6,84.1,57.7,71.4,58.7,68,0,0,0,,0,0,17.4,10,44.6,1018.8,10.6,9.8,170.6,14.8,8,10,2024-09-16T06:25:45,2024-09-16T18:47:11,0.45,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KSRB,K8A3"
38501,2024-09-17,72.4,58,65.8,72.4,58,65.8,60.9,84.8,0.001,100,4.17,rain,0,0,23,10.9,14.2,1016.5,82.7,9.8,104.1,9.1,6,10,2024-09-17T06:26:31,2024-09-17T18:45:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,TR889"
38501,2024-09-18,80.1,63,71,82.2,63,71.2,65.5,84.7,0,0,0,,0,0,12.5,6.7,33.5,1014.4,73.4,9.4,103,8.9,5,10,2024-09-18T06:27:18,2024-09-18T18:44:12,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-09-19,87.5,57.7,71.4,88.8,57.7,71.8,63,79,0,0,0,,0,0,14.5,6.6,0.4,1014,8.8,8.5,160.3,13.6,7,10,2024-09-19T06:28:05,2024-09-19T18:42:42,0.55,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-09-20,91.1,58,72.2,90.2,58,72,59.9,71.7,0,0,0,,0,0,12.1,5.3,341,1013.7,5.5,8.7,150.4,13,7,10,2024-09-20T06:28:52,2024-09-20T18:41:12,0.59,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-09-21,89.1,60,72.9,91.3,60,73.6,64.7,78.6,0,0,0,,0,0,19.2,7.8,287.2,1015.2,3.7,9.9,147.3,12.7,6,30,2024-09-21T06:29:39,2024-09-21T18:39:43,0.62,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-09-22,89.7,63.4,73.2,94.4,63.4,74.2,68.7,87.8,0.036,100,16.67,rain,0,0,27.7,6.2,347.6,1014.7,26.5,8.3,115.9,10,5,30,2024-09-22T06:30:26,2024-09-22T18:38:14,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-09-23,86.1,64.8,73.9,91.5,64.8,75.3,68.8,86.3,0.006,100,8.33,rain,0,0,19.9,9.2,347.6,1014.3,42.2,7,97.3,8.3,5,30,2024-09-23T06:31:14,2024-09-23T18:36:44,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-09-24,87.3,66.5,73.9,90.5,66.5,74.6,67.9,84,0.068,100,20.83,rain,0,0,37.8,14.1,219.1,1012.4,33.2,9.1,78.8,6.8,6,30,2024-09-24T06:32:01,2024-09-24T18:35:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-09-25,71.3,64.3,67.9,71.3,64.3,67.9,67.2,97.5,0.028,100,29.17,rain,0,0,20.8,4.6,21.5,1013.3,63.5,8.5,61.5,5.2,2,10,2024-09-25T06:32:49,2024-09-25T18:33:46,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-09-26,72.9,62.6,67.5,72.9,62.6,67.5,65.3,93.4,0.107,100,33.33,rain,0,0,21.5,12.3,45.5,1010.4,94.6,7,99.8,8.5,6,10,2024-09-26T06:33:37,2024-09-26T18:32:17,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-09-27,69.5,64.1,66.5,69.5,64.1,66.5,66.1,98.5,0.293,100,83.33,rain,0,0,41.6,26.6,184.3,994.2,93.6,5.1,25.5,2.2,1,10,2024-09-27T06:34:25,2024-09-27T18:30:49,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,TR889"
38501,2024-09-28,64.3,61.9,63.3,64.3,61.9,63.3,62.7,97.9,0.137,100,62.5,rain,0,0,27.3,14.8,190.3,1004.1,94.1,4.4,33.3,2.9,1,10,2024-09-28T06:35:13,2024-09-28T18:29:20,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,TR889,KRNC"
38501,2024-09-29,69.2,62.4,64.7,69.2,62.4,64.7,64.4,98.9,0.116,100,83.33,rain,0,0,16.6,6.7,181.7,1010,92.9,5.3,66.9,5.6,4,10,2024-09-29T06:36:01,2024-09-29T18:27:52,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-09-30,70.1,64.1,66.1,70.1,64.1,66.1,65.2,97,0.098,100,25,rain,0,0,12.8,5.5,233.7,1013.7,94.4,7.7,117,10.2,5,10,2024-09-30T06:36:50,2024-09-30T18:26:24,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,TR889,KRNC"
38501,2024-10-01,75.1,61.3,67.2,75.1,61.3,67.2,65.8,95.4,0.002,100,8.33,rain,0,0,17,4.1,334.9,1016.3,93.1,4.4,108,9.3,6,10,2024-10-01T06:37:39,2024-10-01T18:24:57,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-10-02,69.7,55.6,64.3,69.7,55.6,64.3,62.1,92.9,0,0,0,,0,0,13.9,6.6,356.3,1017,79.1,6.8,92.2,7.8,5,10,2024-10-02T06:38:28,2024-10-02T18:23:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-10-03,82,52.2,65.9,83.1,52.2,66.2,60.1,84.5,0,0,0,,0,0,13,3.6,316.4,1018.2,26.3,7.6,152,13,7,10,2024-10-03T06:39:17,2024-10-03T18:22:03,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-10-04,83.7,61.3,70.3,85.8,61.3,70.8,64.6,84.6,0,0,0,,0,0,15,6.9,14.2,1021.7,43.7,8.3,135.1,11.8,6,30,2024-10-04T06:40:07,2024-10-04T18:20:37,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-10-05,85.5,56.6,69.4,85.5,56.6,69.6,61.7,80.5,0,0,0,,0,0,10.1,6.5,66,1021.4,35.3,6.5,151.4,12.9,7,10,2024-10-05T06:40:57,2024-10-05T18:19:11,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-10-06,84.7,54.5,68.1,85.3,54.5,68.2,60.4,80.4,0,0,0,,0,0,14.5,6.1,273,1018.8,35.4,6.6,147.6,12.7,7,10,2024-10-06T06:41:47,2024-10-06T18:17:46,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-10-07,73,49.1,63.2,73,49.1,63.2,51.5,70.3,0,0,0,,0,0,19.7,10,16.6,1016.7,27.1,8.9,154.5,13.3,7,10,2024-10-07T06:42:37,2024-10-07T18:16:21,0.17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-10-08,73.2,42.2,56.1,73.2,42.2,56.1,44.6,72.2,0,0,0,,0,0,19,11.6,38,1016.1,0,9.4,153.1,13.2,7,10,2024-10-08T06:43:28,2024-10-08T18:14:56,0.2,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-10-09,74.9,43,57.1,74.9,43,57.1,44.3,69.7,0,0,0,,0,0,18.6,8.8,26.6,1017.9,1,9.4,151.5,13,7,10,2024-10-09T06:44:19,2024-10-09T18:13:33,0.24,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-10-10,74.9,44.2,57.6,74.9,44.2,57.6,46.3,72.2,0,0,0,,0,0,21.9,10.5,27.3,1020.1,24.9,9.7,145.7,12.7,7,10,2024-10-10T06:45:10,2024-10-10T18:12:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-10-11,74.7,36.8,53.8,74.7,36.8,53.8,41.3,70.3,0,0,0,,0,0,11.4,5.7,328.7,1023.1,15.7,8.4,148.6,12.9,7,10,2024-10-11T06:46:02,2024-10-11T18:10:47,0.3,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-10-12,76,42.4,58.4,76,42.4,58.4,42.3,61.1,0,0,0,,0,0,13.4,6.2,284.3,1020.6,25.8,9.8,141.8,12.3,7,10,2024-10-12T06:46:54,2024-10-12T18:09:25,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,TR889,KRNC"
38501,2024-10-13,79.8,57.4,67.7,79.8,57.4,67.7,45.1,45.4,0.079,100,8.33,rain,0,0,24.2,12,248.7,1015.6,10.9,9.9,123.8,10.7,6,30,2024-10-13T06:47:47,2024-10-13T18:08:04,0.37,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"99999963855,72325003847,LFFT1,KCSV,K8A3,KRNC"
38501,2024-10-14,63.8,38.1,52.8,63.8,38.1,52.4,35.4,53.7,0,0,0,,0,0,24.2,10.9,318.8,1018.4,5.3,9.9,142.9,12.4,7,10,2024-10-14T06:48:39,2024-10-14T18:06:44,0.41,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-10-15,53.6,34.6,42.8,53.6,34.6,42.5,38.9,87.6,0.016,100,8.33,rain,0,0,22.6,7.9,332.1,1020.5,52.4,9.3,47.1,4.1,2,10,2024-10-15T06:49:32,2024-10-15T18:05:25,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-10-16,56.7,29.4,41.3,56.7,29.4,41.1,33.4,78.4,0,0,0,,0,0,19.7,9.3,356.1,1027.2,22.4,8.2,140.6,12.3,7,10,2024-10-16T06:50:26,2024-10-16T18:04:06,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-10-17,60.5,27.4,42.8,60.5,27.4,42.7,34.6,77.8,0,0,0,,0,0,17.2,9.8,23.1,1027.8,5,9,139,11.8,7,10,2024-10-17T06:51:20,2024-10-17T18:02:48,0.5,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-10-18,69.5,31.5,47.5,69.5,31.5,47.5,37.6,75,0,0,0,,0,0,11.4,6.5,226.7,1030.3,0,9,137.3,11.9,7,10,2024-10-18T06:52:14,2024-10-18T18:01:31,0.54,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-10-19,69.2,33.4,51,69.2,33.4,51,38.2,67.9,0,0,0,,0,0,11.2,5.2,0.6,1032.3,9,8.7,132.8,11.6,7,10,2024-10-19T06:53:08,2024-10-19T18:00:15,0.57,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-10-20,71.3,42.6,55.8,71.3,42.6,55.8,39.7,59,0,0,0,,0,0,12.1,5.8,21.6,1029.5,0.6,9.8,134.6,11.7,7,10,2024-10-20T06:54:03,2024-10-20T17:59:00,0.61,Clear,Clear conditions throughout the day.,clear-day,"99999963855,72325003847,LFFT1,KCSV,K8A3,KRNC"
38501,2024-10-21,76.6,43.1,55.9,76.6,43.1,55.9,43.3,67.8,0,0,0,,0,0,9.2,4.1,22.2,1025.7,0,9.6,131.5,11.3,6,10,2024-10-21T06:54:58,2024-10-21T17:57:45,0.64,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-10-22,78.2,39.3,57.4,78.2,39.3,57.3,44.5,68.6,0,0,0,,0,0,18.1,8.8,194.1,1023.5,0.1,8.9,128.7,11.1,6,10,2024-10-22T06:55:54,2024-10-22T17:56:32,0.67,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-10-23,80.8,46.4,61.8,80.2,45.3,61.7,51.4,74.3,0,0,0,,0,0,24.2,12.3,223.3,1020.6,25,9.8,118.3,10.2,6,10,2024-10-23T06:56:50,2024-10-23T17:55:20,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3"
38501,2024-10-24,74.6,40.6,55.9,74.6,40.6,55.9,44.8,73,0,0,0,,0,0,15.2,5.7,12.6,1020.2,9.3,8.9,124.4,10.7,6,10,2024-10-24T06:57:46,2024-10-24T17:54:09,0.75,Clear,Clear conditions throughout the day.,clear-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
38501,2024-10-25,81.9,43,60.8,81.3,43,60.8,50,72.3,0,0,0,,0,0,22.1,12.6,239.6,1021.3,35.2,9.9,108.8,9.4,6,10,2024-10-25T06:58:43,2024-10-25T17:52:59,0.77,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72327400372,99999963855,72325003847,LFFT1,KCSV,KSRB,K8A3,KRNC"
