I am responding as a - Selected Choice,I am responding as a - Other - Text,My ethnic/race background is - Selected Choice,My ethnic/race background is - Other - Text,Please check which school your child/children attends.,How many children in total do you have attending the school selected above? (This will ensure you only have to complete one survey per school your children attend.),Have you completed the 2024-2025 Family Engagement survey for another child/School?,How likely are you to recommend Putnam County Schools to a friend or family member? - Group,How likely are you to recommend Putnam County Schools to a friend or family member?,Please respond to the following statements regarding your student(s): - I understand the academic standards and curriculum that my child/children are expected to learn at their grade level.,"Please respond to the following statements regarding your student(s): - My child's teacher and school provide me with helpful information on how to support my child's progress, including through initiatives like parent-teacher conferences, parent workshops, and other resources.",Please respond to the following statements regarding your student(s): - It is important for my child/children to read for 20 minutes a day at home.,"Please answer the following questions regarding your student(s) school. ([QID103-ChoiceGroup-SelectedChoices]) - When I walk into [QID103-ChoiceGroup-SelectedChoices],  I feel the school is welcoming.","Please answer the following questions regarding your student(s) school. ([QID103-ChoiceGroup-SelectedChoices]) - The administration at my child's school is approachable, easy to contact, and helpful.","Please answer the following questions regarding your student(s) school. ([QID103-ChoiceGroup-SelectedChoices]) - The teachers at my child's school is approachable, easy to contact, and helpful.","Please answer the following questions regarding your student(s) school. ([QID103-ChoiceGroup-SelectedChoices]) - The staff at my child's school is approachable, easy to contact, and helpful.""","Please answer the following questions regarding communication at your child's/children's school. ([QID103-ChoiceGroup-SelectedChoices]) - My student's school communicates with families in multiple ways (email, phone, website, handbook, newsletters, social media, and communication app (like Parent Square, Dojo, Remind, PowerSchool, and Google Classroom).","Please answer the following questions regarding communication at your child's/children's school. ([QID103-ChoiceGroup-SelectedChoices]) - My student's teacher keeps me informed on a regularly basis about how my child is doing in school. (PowerSchool, graded work comes home, progress reports, report cards, conferences, phone, text, notes home, Parent Square, Dojo, Remind, social media, etc.)",The school provides a safe environment for my child.,"Do you feel that, as a parent, you can trust the public school system with your child's education?",Please respond on the following statements: - It is easy to get a translator if I need one.,"Please respond on the following statements: - The school's policies and programs reflect, respect, and value the diversity of the families in the community.","Please respond on the following statements: - I feel welcome at family engagement events. (Back to School/Annual Title I Meeting, Reading Nights, Math Nights, Freshman Orientation, FAFSA, ACT, etc.)",Please respond on the following statements: - Directional signs in the school make it easy for me to find my way around.,"Please respond on the following statements regarding [QID103-ChoiceGroup-SelectedChoices]: - If the school can't help me, they will connect me to someone who can.","Please respond on the following statements regarding [QID103-ChoiceGroup-SelectedChoices]: - I understand the rules and requirements for student dress, language, and behavior.",Please respond on the following statements regarding [QID103-ChoiceGroup-SelectedChoices]: - I feel empowered to advocate for my child's and other children's success in school.,"Please respond on the following statements regarding [QID103-ChoiceGroup-SelectedChoices]: - The school connects students, families, and staff to expanded learning opportunities, community services, and community improvement initiatives.",The best ways to communicate overall with me is: (Select all that apply) - Selected Choice,The best ways to communicate overall with me is: (Select all that apply) - Other (Please Specify) - Text,What platforms do you look for school or PCSS communication on?,What types of workshops and events would you like to see offered? (Check all that apply) - Selected Choice,Have you attended a Family Engagement event meeting at your child's school?,Please answer the following statements: - Do you know the school has a Family/Parent Resource Center you can use?,Please answer the following statements: - The school's Family Engagement Plan has been made available to me.,Please answer the following statements: - I have access to the internet.,Please answer the following statements: - I would like to have some school meetings in places other than the school.,Please answer the following statements: - I know that child care and/or transportation are available for a Family Engagement event if needed.,Please answer the following statements: - PCSS has a Return to School plan. Have you been able to review that?,Please answer the following statements: - PCSS has a Safe Return to In-Person Instruction and Continuity of Services plan. Have you been able to review that?,Please answer the following statements: - PCSS has a Federal Relief Spending Plan on the ESSER website. Have you been able to review that?,"If you cannot attend school activities, please select any that apply. - Selected Choice","If you cannot attend school activities, please select any that apply. - Other (please specify) - Text","What time of day would be best for you to attend a family engagement activity or meeting? (Check all that
apply.) - Selected Choice","What time of day would be best for you to attend a family engagement activity or meeting? (Check all that
apply.) - Other (please specify) - Text"
Parent,,White/Caucasian,,Bayside,1,Yes,Passive,8,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,e-newsletter,Text,Phone Call,Parent Square",,,"Grade Level Workshops,How to understand testing/curriculum,Social-Emotional / Mental Health",Yes,Yes,Yes,Yes,No,Yes,,,,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Detractor,1,Disagree,Neutral,Disagree,Neutral,Agree,Neutral,Neutral,Agree,Agree,Disagree,Disagree,,,,,Disagree,Agree,Agree,Disagree,"In person,Phone Call",,,"Social-Emotional / Mental Health,Other (Please Specify)",No,No,No,Yes,No,No,No,No,No,"Childcare issues,Other (please specify)",I'm a mother who is raising a severely autistic child and if it is an after-school event that I do not have child care for my other son it makes it impossible for me to focus or be in a social situation because I have to keep an avid eye on that child.,During School,
Parent,,Multiracial,,Rydell High School,2,No,Detractor,2,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Neutral,Neutral,,,,,Disagree,Agree,Agree,Neutral,"Email,Text,In person",,,"Grade Level Workshops,Literacy/Reading events,How to understand testing/curriculum,Social-Emotional / Mental Health",Yes,No,No,Yes,No,Yes,No,No,No,My work schedule,,Immediately After School Dismissal,
Parent,,Asian,,Rydell High School,1,No,Passive,7,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,Email,,,STEM,No,No,Yes,Yes,No,Yes,No,No,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Hill Valley High School School,2,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Text,Parent Square",,,"Registration and School Nutrition Online Forms Technical Assistance,Back to School,Freshman Orientation,Kindergarten Registration",No,Yes,Yes,Yes,No,Yes,No,No,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Springfield Elementary,2,No,Promoter,10,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text,Phone Call,Parent Square",,,"Parenting,Health Events,Social-Emotional / Mental Health",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Childcare issues,,During School,
Parent,,White/Caucasian,,Springfield Elementary,1,No,Passive,8,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Text,In person,Phone Call,Parent Square",,,"How to understand testing/curriculum,Social-Emotional / Mental Health",,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,,,"Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Detractor,6,Agree,Disagree,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,Agree,Agree,,,,,Agree,Agree,Agree,Disagree,"Email,Text,Phone Call,Parent Square",,,"Grade Level Workshops,Literacy/Reading events,Math Events,STEM",Yes,No,No,Yes,Yes,No,No,No,No,"My work schedule,Too busy",,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Detractor,6,Agree,Neutral,Agree,Disagree,Disagree,Neutral,Neutral,Disagree,Neutral,Agree,Disagree,,,,,Neutral,Agree,Agree,Neutral,"Email,Text,Parent Square",,,,Yes,Yes,Yes,Yes,No,No,No,No,No,"My work schedule,Too busy",,Immediately After School Dismissal,
Parent,,White/Caucasian,,Bayside,1,No,Promoter,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,,,,,Neutral,Agree,Agree,Neutral,"e-newsletter,Social Media,Email,Text,In person,Phone Call,Parent Square",,"Parent Square,PCSS Facebook,School Facebook","Grade Level Workshops,Computer skills,How to understand testing/curriculum,Social-Emotional / Mental Health,Math Events,STEM",Yes,Yes,Yes,Yes,No,Yes,No,No,No,,,"During School,Lunch,Immediately After School Dismissal",
Parent,,White/Caucasian,,Springfield Elementary,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,,,,,Neutral,Agree,Agree,Agree,"Text,In person,Phone Call,Parent Square",,,"Computer skills,Literacy/Reading events,Social-Emotional / Mental Health,STEM",No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,"Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Shermer High School,3,No,Detractor,5,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Disagree,,,,,Neutral,Neutral,Neutral,Neutral,"Newsletters sent home,Email,Text,Home Visit,In person,Phone Call,Parent Square",,,Social-Emotional / Mental Health,No,No,Yes,Yes,No,No,No,Yes,No,Other (please specify),Mostly due to doctor appointments ,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,2,No,Passive,8,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Text,Parent Square",,,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,"During School,Immediately After School Dismissal",
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Detractor,2,Agree,Neutral,Agree,Disagree,Disagree,Neutral,Disagree,Agree,Agree,Neutral,Disagree,,,,,Disagree,Agree,Agree,Neutral,"Newsletters sent home,Social Media,Text,In person,Phone Call,Parent Square",,Parent Square,"Grade Level Workshops,Back to School,Literacy/Reading events,How to understand testing/curriculum,Social-Emotional / Mental Health,Educational Delivery Support (Google Classroom, Canvas, etc.)",Yes,Yes,No,Yes,No,Yes,No,No,No,,,"During School,Lunch,Early Evening (5:00 PM or Later)",
Parent,,Hispanic/Latino,,Rydell High School,1,No,Passive,8,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Text,Phone Call",,,,Yes,Yes,No,Yes,No,Yes,Yes,No,No,My work schedule,,Immediately After School Dismissal,
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Passive,8,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Neutral,Agree,Agree,Agree,"Text,Phone Call,Parent Square",,,"Grade Level Workshops,Literacy/Reading events,How to understand testing/curriculum,Social-Emotional / Mental Health,Math Events,FAFSA (Financial Aid Workshop),STEM",No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"Transportation issues,Childcare issues",,"During School,Immediately After School Dismissal",
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Parent Square",,,"Parenting,Computer skills,Literacy/Reading events,Health Events,Social-Emotional / Mental Health,Math Events",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,My work schedule,,"During School,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text",,,"Back to School,Kindergarten Registration,Health Events",No,No,No,Yes,No,No,No,No,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Passive,8,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Neutral,Agree,"Newsletters sent home,Email",,,,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Childcare issues,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,2,No,Detractor,6,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,,,,,Agree,Agree,Agree,Agree,"Text,In person,Parent Square",,,"Parenting,Literacy/Reading events,Social-Emotional / Mental Health,STEM",Yes,Yes,Yes,Yes,No,No,No,No,No,"My work schedule,Childcare issues",,"During School,Lunch,Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Rydell High School,2,No,Promoter,10,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,Parent Square,,,Kindergarten Registration,No,Yes,Yes,Yes,No,Yes,No,No,No,Too busy,,Immediately After School Dismissal,
Parent,,Asian,,Rydell High School,1,No,Promoter,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,Newsletters sent home,,,"Grade Level Workshops,English as a Second Language,Parenting,Health Events,Math Events,STEM",Yes,No,No,Yes,Yes,No,No,No,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,Text,,,"Registration and School Nutrition Online Forms Technical Assistance,Grade Level Workshops,Back to School,Health Events,Math Events,STEM,Educational Delivery Support (Google Classroom, Canvas, etc.)",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,1,No,Passive,8,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Neutral,Agree,Agree,Neutral,Parent Square,,,"Grade Level Workshops,Computer skills,Literacy/Reading events,How to understand testing/curriculum,Math Events",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,"My work schedule,Too busy",,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Springfield Elementary,1,No,Detractor,5,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,,,,,Neutral,Agree,Agree,Neutral,"Newsletters sent home,e-newsletter,Social Media,Email,Text,In person,Phone Call,Parent Square",,"Parent Square,PCSS Facebook",How to understand testing/curriculum,Yes,No,Yes,Yes,No,No,No,No,No,"My work schedule,Too busy",,,
Parent,,White/Caucasian,,Bayside,1,No,Detractor,6,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Neutral,Agree,"Newsletters sent home,Text,Parent Square",,,"Registration and School Nutrition Online Forms Technical Assistance,Grade Level Workshops,How to understand testing/curriculum",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Bayside,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Text,Phone Call",,,"Computer skills,Literacy/Reading events,Freshman Orientation,Health Events,How to understand testing/curriculum,Math Events",Yes,Yes,Yes,Yes,No,Yes,No,No,No,My work schedule,,"During School,Lunch,Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,Hispanic/Latino,,Springfield Elementary,2,Yes,Passive,8,Agree,Neutral,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,"Newsletters sent home,Social Media,Email,Text,Parent Square",,"Parent Square,PCSS Instagram,PCSS Facebook,School Facebook",English as a Second Language,Yes,Yes,No,Yes,Yes,No,,,,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,2,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,Parent Square,,,,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Springfield Elementary,2,Yes,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Social Media,Email,Text,In person,Phone Call,Parent Square",,"Parent Square,School Instagram,School Facebook",Other (Please Specify),Yes,Yes,Yes,Yes,No,Yes,,,,My work schedule,,"Before School Hours,During School,Lunch,Immediately After School Dismissal",
Parent,,White/Caucasian,,Springfield Elementary,2,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Text,Parent Square",,,Grade Level Workshops,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Springfield Elementary,1,No,Promoter,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Text,In person,Phone Call",,,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"My work schedule,Too busy",,Early Evening (5:00 PM or Later),
Parent,,Other,N/a,Rydell High School,2,No,Detractor,0,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,,,,,Disagree,Neutral,Disagree,Disagree,,,,,No,No,No,Yes,Yes,No,No,No,No,I do not feel welcome.,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Passive,8,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text,Parent Square",,,"Literacy/Reading events,How to understand testing/curriculum,Math Events,STEM",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"Too busy,Childcare issues",,Immediately After School Dismissal,
Parent,,White/Caucasian,,Bayside,1,No,Passive,8,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Neutral,Agree,Agree,Neutral,Other (Please Specify),Class dojo,,"Literacy/Reading events,How to understand testing/curriculum,Social-Emotional / Mental Health,Educational Delivery Support (Google Classroom, Canvas, etc.)",No,No,No,Yes,No,No,No,No,No,My work schedule,,During School,
Parent,,White/Caucasian,,Springfield Elementary,1,No,Detractor,6,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,,,,,Neutral,Agree,Neutral,Neutral,"Text,Phone Call",,,"Registration and School Nutrition Online Forms Technical Assistance,Grade Level Workshops,English as a Second Language,Parenting,Computer skills,Back to School,Literacy/Reading events,Freshman Orientation,Kindergarten Registration,Health Events,How to understand testing/curriculum,Social-Emotional / Mental Health,Math Events,FAFSA (Financial Aid Workshop),STEM,ACT/Exam Prep,Power School Workshop,Educational Delivery Support (Google Classroom, Canvas, etc.)",Yes,Yes,Yes,Yes,No,No,No,No,No,,,"Lunch,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Promoter,10,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,e-newsletter,Social Media,Email,Text,Parent Square",,"Parent Square,School Instagram","Literacy/Reading events,How to understand testing/curriculum",Yes,No,Yes,Yes,No,No,No,No,No,My work schedule,,"Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,Hispanic/Latino,,Hill Valley High School School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"Newsletters sent home,e-newsletter,Email,Text,In person",,,"Grade Level Workshops,English as a Second Language,Computer skills,Back to School,Literacy/Reading events,Social-Emotional / Mental Health",No,No,No,Yes,Yes,No,No,No,No,My work schedule,,Early Evening (5:00 PM or Later),
Grandparent,,White/Caucasian,,Bayside,1,Yes,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,Text,,,"English as a Second Language,Literacy/Reading events",Yes,Yes,Yes,Yes,No,Yes,,,,Other (please specify),,During School,
Parent,,White/Caucasian,,Bayside,1,No,Promoter,9,Agree,Agree,Agree,Disagree,Disagree,Agree,Neutral,Agree,Agree,Agree,Agree,,,,,Neutral,Agree,Agree,Neutral,"e-newsletter,Email,Text,In person,Parent Square",,,STEM,Yes,No,Yes,Yes,No,No,Yes,No,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,Hispanic/Latino,,Hill Valley High School School,2,No,Promoter,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"Newsletters sent home,Social Media,Email,Text",,"Parent Square,School Facebook",,No,Yes,Yes,Yes,No,No,No,No,No,My work schedule,,During School,
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Passive,7,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Neutral,Agree,Neutral,Agree,"Newsletters sent home,e-newsletter,Email,Text,Phone Call,Parent Square",,,"Grade Level Workshops,Social-Emotional / Mental Health",Yes,No,No,Yes,No,No,No,No,No,Too busy,,"During School,Lunch",
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Social Media,Text",,"Parent Square,PCSS Facebook,School Facebook","Grade Level Workshops,Math Events,STEM",Yes,No,Yes,Yes,No,No,Yes,Yes,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Bayside,1,Yes,Passive,7,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,Text,,,How to understand testing/curriculum,No,Yes,Yes,Yes,Yes,Yes,,,,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Rydell High School,2,No,Passive,8,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Neutral,Agree,Agree,Agree,"Newsletters sent home,Social Media,Email,Text,Phone Call,Parent Square",,"Parent Square,PCSS Facebook,School Facebook","Parenting,Computer skills,Literacy/Reading events,Kindergarten Registration,Social-Emotional / Mental Health,Power School Workshop",Yes,Yes,Yes,Yes,No,Yes,No,No,No,"My work schedule,Too busy",,"Before School Hours,Lunch,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Rydell High School,1,No,Passive,8,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"e-newsletter,Parent Square",,,"Parenting,Literacy/Reading events,Math Events,STEM",No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Other (please specify),"I am active duty army, currently stationed at Fort Riley Kansas. My child lives with his mother in Tennessee.","Early Evening (5:00 PM or Later),Other (please specify)","If there was a video conference option, I would be able to attend."
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Text,In person,Phone Call",,,"Parenting,Back to School,Kindergarten Registration,How to understand testing/curriculum,Social-Emotional / Mental Health",Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,,,"Before School Hours,During School,Lunch,Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Rydell High School,1,No,Detractor,6,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Neutral,Agree,Agree,Neutral,"Email,Text,In person,Phone Call,Parent Square",,,"How to understand testing/curriculum,Math Events",Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,My work schedule,,Early Evening (5:00 PM or Later),
Grandparent,,White/Caucasian,,Hill Valley High School School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,Parent Square,,,,No,Yes,Yes,Yes,No,Yes,No,No,No,,,During School,
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Passive,8,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Agree,,,,,Neutral,Neutral,Neutral,Agree,Email,,,,Yes,Yes,Yes,Yes,No,Yes,No,No,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Hill Valley High School School,1,No,Promoter,9,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,Text,,,Grade Level Workshops,Yes,No,Yes,Yes,No,Yes,No,No,No,My work schedule,,Early Evening (5:00 PM or Later),
Parent,,White/Caucasian,,Bayside,1,Yes,Promoter,10,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Neutral,"Newsletters sent home,e-newsletter,Email,Text,In person,Phone Call,Parent Square",,,"Grade Level Workshops,Computer skills,Back to School,Literacy/Reading events,How to understand testing/curriculum,Social-Emotional / Mental Health,Math Events,STEM,Educational Delivery Support (Google Classroom, Canvas, etc.)",Yes,Yes,Yes,Yes,No,Yes,,,,Too busy,,"Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Rydell High School,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Neutral,Agree,Agree,"e-newsletter,Social Media,Email,Text,In person,Phone Call,Parent Square",,Parent Square,Social-Emotional / Mental Health,Yes,Yes,Yes,Yes,No,Yes,No,No,No,,,"During School,Lunch,Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Bayside,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Email,Text,Parent Square",,,"Registration and School Nutrition Online Forms Technical Assistance,Grade Level Workshops,Health Events,Social-Emotional / Mental Health,STEM,Educational Delivery Support (Google Classroom, Canvas, etc.)",Yes,Yes,Yes,Yes,No,Yes,No,No,No,My work schedule,,"Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Springfield Elementary,1,No,Promoter,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Newsletters sent home,Social Media,Email,Text,Phone Call,Parent Square",,"PCSS Facebook,School Facebook","How to understand testing/curriculum,Social-Emotional / Mental Health",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,My work schedule,,"Immediately After School Dismissal,Early Evening (5:00 PM or Later)",
Parent,,White/Caucasian,,Springfield Elementary,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,Agree,Agree,Agree,Agree,"Email,Text,In person,Phone Call,Parent Square",,,,No,Yes,Yes,Yes,No,Yes,No,No,No,My work schedule,,Other (please specify),My husbands health is very poor and I work a lot 
Parent,,White/Caucasian,,Bayside,1,No,Promoter,10,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,,,,,Neutral,Agree,Agree,Agree,"Email,Text,In person,Phone Call,Parent Square",,,Grade Level Workshops,Yes,Yes,Yes,Yes,No,Yes,No,No,No,My work schedule,,Immediately After School Dismissal,
